"","Attrited Customer","Existing Customer"
"2",5.05054757521384e-05,0.999949494524248
"8",0.0320165439168522,0.967983456083148
"18",0.00538596647361145,0.994614033526389
"21",0.0572378018932297,0.94276219810677
"22",0.00960438552843335,0.990395614471567
"24",0.846657239481697,0.153342760518303
"25",0.0555557390933666,0.944444260906633
"28",0.068316310886871,0.931683689113129
"29",0.0118890673208262,0.988110932679174
"32",0.63287244873373,0.36712755126627
"36",0.0130008425677768,0.986999157432223
"40",0.709726234276259,0.290273765723741
"41",0.237839605161946,0.762160394838054
"46",0.0188368809109482,0.981163119089052
"49",0.0878182364498667,0.912181763550133
"53",0.0473543006830373,0.952645699316963
"57",0.0306256482199969,0.969374351780003
"63",0.00179672309175649,0.998203276908244
"64",0.769701304210469,0.230298695789531
"66",0.131126959927814,0.868873040072186
"67",0.449006490921528,0.550993509078472
"80",0.43605602921504,0.56394397078496
"88",0.626992615457997,0.373007384542003
"94",0.0741812767634707,0.925818723236529
"108",0.607833026224795,0.392166973775205
"112",0.43800741756791,0.56199258243209
"114",0.536719857324339,0.463280142675661
"116",0.00087881410307955,0.99912118589692
"119",0.141853488134857,0.858146511865143
"124",0.143931640622169,0.856068359377831
"125",0.160917333116222,0.839082666883778
"127",0.0239062827683123,0.976093717231688
"139",0.00025545377223557,0.999744546227764
"144",0.0680272019179721,0.931972798082028
"151",0.421275725173325,0.578724274826675
"154",0.0146944382149118,0.985305561785088
"155",0.0170598674272167,0.982940132572783
"156",0.0471316151233315,0.952868384876668
"158",0.0309676390896821,0.969032360910318
"170",0.237992700209791,0.762007299790209
"171",0.269687522795394,0.730312477204606
"174",0.14820323097845,0.85179676902155
"178",0.713367435265236,0.286632564734764
"181",0.865520169354642,0.134479830645358
"182",0.941597545778394,0.0584024542216059
"183",0.0135761141682599,0.98642388583174
"184",0.364392911405224,0.635607088594776
"187",0.129219468900017,0.870780531099983
"200",0.00109512185863836,0.998904878141362
"202",0.0872215995179016,0.912778400482098
"205",0.154697934030346,0.845302065969654
"206",0.789040512514699,0.210959487485301
"208",0.0236190299964797,0.97638097000352
"209",0.340711710330987,0.659288289669013
"213",0.0221837089840449,0.977816291015955
"218",0.000594918843688452,0.999405081156312
"221",0.129099308737648,0.870900691262352
"224",0.0307108185977205,0.969289181402279
"229",0.410806344419918,0.589193655580082
"233",0.0135914691461616,0.986408530853838
"236",0.84705463029873,0.15294536970127
"246",0.140302305250137,0.859697694749863
"255",0.0214503545643709,0.978549645435629
"258",0.418322667378818,0.581677332621182
"270",0.0727537988048402,0.92724620119516
"273",0.0248211706034119,0.975178829396588
"274",0.0861453419671729,0.913854658032827
"275",0.172648099527399,0.827351900472601
"277",0.0312825827268716,0.968717417273128
"281",0.0170249628230092,0.982975037176991
"284",0.674526344371248,0.325473655628752
"285",0.0659004319541011,0.934099568045899
"287",0.107153194261347,0.892846805738653
"289",0.145286167123811,0.854713832876189
"290",0.0444377622449612,0.955562237755039
"291",0.737313319586279,0.262686680413721
"293",0.0157422150666594,0.984257784933341
"295",0.0101988797204231,0.989801120279577
"298",0.129310473641219,0.870689526358781
"299",0.0393566498432046,0.960643350156795
"300",0.016179018453757,0.983820981546243
"301",0.00827842101765197,0.991721578982348
"302",0.0144394577967402,0.98556054220326
"303",0.00632024817501975,0.99367975182498
"305",0.0829757962468302,0.91702420375317
"310",0.0432201953216143,0.956779804678386
"313",0.483901951985201,0.516098048014799
"316",0.0431043455216013,0.956895654478399
"321",0.608556789022832,0.391443210977168
"329",0.481793207186875,0.518206792813125
"335",0.0392702557601149,0.960729744239885
"338",0.00267338568967324,0.997326614310327
"339",0.52719642152154,0.47280357847846
"340",0.953934994658143,0.0460650053418575
"342",0.467906789497164,0.532093210502836
"344",0.835620131266051,0.164379868733949
"345",0.42037862477859,0.57962137522141
"346",0.976897325766966,0.023102674233034
"353",0.386484737856654,0.613515262143346
