"","Attrited Customer","Existing Customer"
"2",0.191489361702128,0.808510638297872
"8",0.932885906040268,0.0671140939597316
"18",0.191489361702128,0.808510638297872
"21",0.191489361702128,0.808510638297872
"22",0.191489361702128,0.808510638297872
"24",0.932885906040268,0.0671140939597316
"25",0.623762376237624,0.376237623762376
"28",0.191489361702128,0.808510638297872
"29",0.623762376237624,0.376237623762376
"32",0.623762376237624,0.376237623762376
"36",0.191489361702128,0.808510638297872
"40",0.623762376237624,0.376237623762376
"41",0.191489361702128,0.808510638297872
"46",0.191489361702128,0.808510638297872
"49",0.191489361702128,0.808510638297872
"53",0.0556745182012848,0.944325481798715
"57",0.191489361702128,0.808510638297872
"63",0.191489361702128,0.808510638297872
"64",0.932885906040268,0.0671140939597316
"66",0.191489361702128,0.808510638297872
"67",0.191489361702128,0.808510638297872
"80",0.191489361702128,0.808510638297872
"88",0.932885906040268,0.0671140939597316
"94",0.623762376237624,0.376237623762376
"108",0.932885906040268,0.0671140939597316
"112",0.932885906040268,0.0671140939597316
"114",0.623762376237624,0.376237623762376
"116",0.623762376237624,0.376237623762376
"119",0.191489361702128,0.808510638297872
"124",0.623762376237624,0.376237623762376
"125",0.191489361702128,0.808510638297872
"127",0.753164556962025,0.246835443037975
"139",0.191489361702128,0.808510638297872
"144",0.623762376237624,0.376237623762376
"151",0.623762376237624,0.376237623762376
"154",0.623762376237624,0.376237623762376
"155",0.753164556962025,0.246835443037975
"156",0.191489361702128,0.808510638297872
"158",0.191489361702128,0.808510638297872
"170",0.191489361702128,0.808510638297872
"171",0.623762376237624,0.376237623762376
"174",0.191489361702128,0.808510638297872
"178",0.623762376237624,0.376237623762376
"181",0.932885906040268,0.0671140939597316
"182",0.932885906040268,0.0671140939597316
"183",0.191489361702128,0.808510638297872
"184",0.623762376237624,0.376237623762376
"187",0.191489361702128,0.808510638297872
"200",0.623762376237624,0.376237623762376
"202",0.932885906040268,0.0671140939597316
"205",0.623762376237624,0.376237623762376
"206",0.932885906040268,0.0671140939597316
"208",0.191489361702128,0.808510638297872
"209",0.623762376237624,0.376237623762376
"213",0.623762376237624,0.376237623762376
"218",0.191489361702128,0.808510638297872
"221",0.191489361702128,0.808510638297872
"224",0.191489361702128,0.808510638297872
"229",0.191489361702128,0.808510638297872
"233",0.623762376237624,0.376237623762376
"236",0.623762376237624,0.376237623762376
"246",0.623762376237624,0.376237623762376
"255",0.191489361702128,0.808510638297872
"258",0.191489361702128,0.808510638297872
"270",0.191489361702128,0.808510638297872
"273",0.623762376237624,0.376237623762376
"274",0.191489361702128,0.808510638297872
"275",0.932885906040268,0.0671140939597316
"277",0.191489361702128,0.808510638297872
"281",0.191489361702128,0.808510638297872
